system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,sq_miles,.geo
00000000000000000f0d,1.69716182E8,0.0,4,045,S,270459602004,270459602004,+43.8064034,-092.3316515,G5030,Block Group 4,27,960200,2021,"{groups=[{classification=0, sum=6.1352834400001885}, {classification=1, sum=7.923466980001361}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f19,1.08180768E8,0.0,4,045,S,270459605004,270459605004,+43.5444368,-091.9279718,G5030,Block Group 4,27,960500,2021,"{groups=[{classification=0, sum=3.1541667299993144}, {classification=1, sum=2.6204220899996464}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1b,1.1811578E7,0.0,4,045,S,270459606004,270459606004,+43.5119835,-091.7602167,G5030,Block Group 4,27,960600,2021,"{groups=[{classification=0, sum=0.549034200000008}, {classification=1, sum=0.2189187000000025}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,934041.0,0.0,1,047,S,270471809001,270471809001,+43.6383806,-093.3835811,G5030,Block Group 1,27,180900,2021,"{groups=[{classification=0, sum=0.16957512000000166}, {classification=1, sum=0.130656240000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,489760.0,0.0,2,047,S,270471809002,270471809002,+43.6404586,-093.3888472,G5030,Block Group 2,27,180900,2021,"{groups=[{classification=0, sum=0.12683385000000094}, {classification=1, sum=0.06498062999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,812531.0,0.0,2,047,S,270471808002,270471808002,+43.6477334,-093.3745732,G5030,Block Group 2,27,180800,2021,"{groups=[{classification=0, sum=0.22969089000000267}, {classification=1, sum=0.08409258000000024}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1393395.0,0.0,3,047,S,270471805003,270471805003,+43.6660786,-093.3534203,G5030,Block Group 3,27,180500,2021,"{groups=[{classification=0, sum=0.249845310000003}, {classification=1, sum=0.1952893800000021}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,1059740.0,0.0,3,047,S,270471809003,270471809003,+43.6379691,-093.3731035,G5030,Block Group 3,27,180900,2021,"{groups=[{classification=0, sum=0.19216197000000204}, {classification=1, sum=0.14316588000000122}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,432142.0,0.0,4,047,S,270471809004,270471809004,+43.6373160,-093.3641258,G5030,Block Group 4,27,180900,2021,"{groups=[{classification=0, sum=0.0934748100000004}, {classification=1, sum=0.07297290000000005}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,2850712.0,0.0,1,049,S,270490801021,270490801021,+44.5470914,-092.5244921,G5030,Block Group 1,27,080102,2021,"{groups=[{classification=0, sum=0.370424340000005}, {classification=1, sum=0.6522387300000098}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e2,454885.0,0.0,1,049,S,270490801011,270490801011,+44.5629556,-092.5380892,G5030,Block Group 1,27,080101,2021,"{groups=[{classification=0, sum=0.15081066000000135}, {classification=1, sum=0.023976809999999984}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,360439.0,0.0,2,049,S,270490801022,270490801022,+44.5537707,-092.5322652,G5030,Block Group 2,27,080102,2021,"{groups=[{classification=0, sum=0.0882624600000003}, {classification=1, sum=0.0517760099999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d4,509493.0,0.0,2,049,S,270490801012,270490801012,+44.5595341,-092.5410574,G5030,Block Group 2,27,080101,2021,"{groups=[{classification=0, sum=0.11918907000000083}, {classification=1, sum=0.07783776000000013}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,326845.0,0.0,4,049,S,270490801024,270490801024,+44.5573506,-092.5309209,G5030,Block Group 4,27,080102,2021,"{groups=[{classification=0, sum=0.06185321999999987}, {classification=1, sum=0.06532811999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603,296192.0,0.0,5,049,S,270490801025,270490801025,+44.5590453,-092.5264303,G5030,Block Group 5,27,080102,2021,"{groups=[{classification=0, sum=0.08096517000000018}, {classification=1, sum=0.03335903999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,301453.0,0.0,1,053,S,270531008001,270531008001,+45.0213140,-093.3000213,G5030,Block Group 1,27,100800,2021,"{groups=[{classification=0, sum=0.0642856499999999}, {classification=1, sum=0.040656329999999935}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,637204.0,0.0,1,053,S,270530248011,270530248011,+44.8726999,-093.2629958,G5030,Block Group 1,27,024801,2021,"{groups=[{classification=0, sum=0.15845544000000147}, {classification=1, sum=0.08513505000000025}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,806988.0,0.0,1,053,S,270530216011,270530216011,+45.0023162,-093.3849026,G5030,Block Group 1,27,021601,2021,"{groups=[{classification=0, sum=0.14490333000000125}, {classification=1, sum=0.16505775000000159}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,132938.0,0.0,1,053,S,270531067001,270531067001,+44.9630431,-093.2895771,G5030,Block Group 1,27,106700,2021,"{groups=[{classification=0, sum=0.04899608999999991}, {classification=1, sum=0.0038223899999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,1438182.0,0.0,1,053,S,270530258021,270530258021,+44.8109357,-093.3079090,G5030,Block Group 1,27,025802,2021,"{groups=[{classification=0, sum=0.1657527300000016}, {classification=1, sum=0.3815440200000052}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,342209.0,0.0,1,053,S,270530223021,270530223021,+44.9490500,-093.3838381,G5030,Block Group 1,27,022302,2021,"{groups=[{classification=0, sum=0.09694971000000045}, {classification=1, sum=0.03266405999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,162035.0,0.0,1,053,S,270530068001,270530068001,+44.9609102,-093.2804056,G5030,Block Group 1,27,006800,2021,"{groups=[{classification=0, sum=0.056988359999999884}, {classification=1, sum=0.0066023099999999975}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,399558.0,0.0,1,053,S,270531087001,270531087001,+44.9444449,-093.2389379,G5030,Block Group 1,27,108700,2021,"{groups=[{classification=0, sum=0.11571417000000077}, {classification=1, sum=0.037528919999999945}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,121839.0,0.0,1,053,S,270530085001,270530085001,+44.9447448,-093.2518570,G5030,Block Group 1,27,008500,2021,"{groups=[{classification=0, sum=0.03822389999999994}, {classification=1, sum=0.011119680000000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,503125.0,0.0,1,053,S,270531226001,270531226001,+44.9467606,-093.3654989,G5030,Block Group 1,27,122600,2021,"{groups=[{classification=0, sum=0.10945935000000066}, {classification=1, sum=0.08652501000000028}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,218100.0,0.0,1,053,S,270531093001,270531093001,+44.9359209,-093.2779719,G5030,Block Group 1,27,109300,2021,"{groups=[{classification=0, sum=0.05559839999999989}, {classification=1, sum=0.029189159999999967}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,266249.0,0.0,1,053,S,270530083001,270530083001,+44.9448501,-093.2724343,G5030,Block Group 1,27,008300,2021,"{groups=[{classification=0, sum=0.0820076400000002}, {classification=1, sum=0.020501909999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,240729.0,0.0,1,053,S,270531069001,270531069001,+44.9609497,-093.2738925,G5030,Block Group 1,27,106900,2021,"{groups=[{classification=0, sum=0.07054047000000001}, {classification=1, sum=0.01876446}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,393947.0,0.0,1,053,S,270530249031,270530249031,+44.8682468,-093.2504450,G5030,Block Group 1,27,024903,2021,"{groups=[{classification=0, sum=0.10216206000000054}, {classification=1, sum=0.04239377999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,903333.0,0.0,1,053,S,270530254011,270530254011,+44.8488239,-093.2714206,G5030,Block Group 1,27,025401,2021,"{groups=[{classification=0, sum=0.22030866000000252}, {classification=1, sum=0.12613887000000093}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,942613.0,0.0,1,053,S,270530260051,270530260051,+44.8657027,-093.4777891,G5030,Block Group 1,27,026005,2021,"{groups=[{classification=0, sum=0.11432421000000074}, {classification=1, sum=0.21196890000000237}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,242302.0,0.0,1,053,S,270530121021,270530121021,+44.9026755,-093.2101686,G5030,Block Group 1,27,012102,2021,"{groups=[{classification=0, sum=0.06254819999999987}, {classification=1, sum=0.029884139999999965}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,683033.0,0.0,1,053,S,270530221011,270530221011,+44.9614255,-093.3659690,G5030,Block Group 1,27,022101,2021,"{groups=[{classification=0, sum=0.16471026000000158}, {classification=1, sum=0.09903465000000049}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,678944.0,0.0,1,053,S,270530208011,270530208011,+45.0598203,-093.3658813,G5030,Block Group 1,27,020801,2021,"{groups=[{classification=0, sum=0.17965233000000183}, {classification=1, sum=0.07922772000000015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,160845.0,0.0,1,053,S,270530107001,270530107001,+44.9231823,-093.2895748,G5030,Block Group 1,27,010700,2021,"{groups=[{classification=0, sum=0.04552118999999992}, {classification=1, sum=0.01494207000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,242061.0,0.0,1,053,S,270531007001,270531007001,+45.0213778,-093.3108362,G5030,Block Group 1,27,100700,2021,"{groups=[{classification=0, sum=0.060115769999999874}, {classification=1, sum=0.034401509999999955}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,193057.0,0.0,1,053,S,270531099001,270531099001,+44.9323004,-093.2783826,G5030,Block Group 1,27,109900,2021,"{groups=[{classification=0, sum=0.046911149999999915}, {classification=1, sum=0.027799199999999972}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,963299.0,0.0,1,053,S,270530253021,270530253021,+44.8208541,-093.2700737,G5030,Block Group 1,27,025302,2021,"{groups=[{classification=0, sum=0.21544380000000243}, {classification=1, sum=0.1487257200000013}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,662149.0,0.0,1,053,S,270530267021,270530267021,+45.1173742,-093.3931763,G5030,Block Group 1,27,026702,2021,"{groups=[{classification=0, sum=0.18243225000000188}, {classification=1, sum=0.07193043000000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,82167.0,0.0,1,053,S,270531057001,270531057001,+44.9645538,-093.2765744,G5030,Block Group 1,27,105700,2021,"{groups=[{classification=0, sum=0.030926609999999962}, {classification=1, sum=3.4749E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,560799.0,0.0,1,053,S,270530246001,270530246001,+44.8673013,-093.2788817,G5030,Block Group 1,27,024600,2021,"{groups=[{classification=0, sum=0.12266397000000089}, {classification=1, sum=0.09590724000000043}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,398594.0,0.0,1,053,S,270530249021,270530249021,+44.8777479,-093.2500450,G5030,Block Group 1,27,024902,2021,"{groups=[{classification=0, sum=0.11675664000000079}, {classification=1, sum=0.03891887999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,69887.0,0.0,1,053,S,270531052011,270531052011,+44.9712840,-093.2802879,G5030,Block Group 1,27,105201,2021,"{groups=[{classification=0, sum=0.023281829999999986}, {classification=1, sum=0.0038223899999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,1596160.0,0.0,1,053,S,270530266111,270530266111,+45.0113351,-093.4873178,G5030,Block Group 1,27,026611,2021,"{groups=[{classification=0, sum=0.25366770000000305}, {classification=1, sum=0.2800769400000035}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,358299.0,0.0,1,053,S,270530259071,270530259071,+44.8052399,-093.3803011,G5030,Block Group 1,27,025907,2021,"{groups=[{classification=0, sum=0.08930493000000032}, {classification=1, sum=0.04760612999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,887753.0,0.0,1,053,S,270530227001,270530227001,+44.9562037,-093.3517085,G5030,Block Group 1,27,022700,2021,"{groups=[{classification=0, sum=0.19111950000000202}, {classification=1, sum=0.131003730000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,904399.0,0.0,1,053,S,270530258011,270530258011,+44.8211802,-093.3003963,G5030,Block Group 1,27,025801,2021,"{groups=[{classification=0, sum=0.17582994000000177}, {classification=1, sum=0.16818516000000164}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,242290.0,0.0,1,053,S,270531062001,270531062001,+44.9637851,-093.2417514,G5030,Block Group 1,27,106200,2021,"{groups=[{classification=0, sum=0.0820076400000002}, {classification=1, sum=0.00938223}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,161942.0,0.0,1,053,S,270531092001,270531092001,+44.9395172,-093.2958268,G5030,Block Group 1,27,109200,2021,"{groups=[{classification=0, sum=0.044131229999999924}, {classification=1, sum=0.01841697}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,657738.0,0.0,1,053,S,270530241001,270530241001,+44.8874412,-093.3019119,G5030,Block Group 1,27,024100,2021,"{groups=[{classification=0, sum=0.15498054000000142}, {classification=1, sum=0.09694971000000045}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,641959.0,0.0,1,053,S,270530214001,270530214001,+45.0139446,-093.3237307,G5030,Block Group 1,27,021400,2021,"{groups=[{classification=0, sum=0.16888014000000165}, {classification=1, sum=0.07922772000000015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d,490509.0,0.0,1,053,S,270530268191,270530268191,+45.0818399,-093.3534566,G5030,Block Group 1,27,026819,2021,"{groups=[{classification=0, sum=0.15289560000000138}, {classification=1, sum=0.037876409999999944}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458,387787.0,0.0,1,053,S,270530265111,270530265111,+45.0304855,-093.4026468,G5030,Block Group 1,27,026511,2021,"{groups=[{classification=0, sum=0.11015433000000067}, {classification=1, sum=0.03683393999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480,585295.0,0.0,1,053,S,270531115001,270531115001,+44.9099187,-093.2813747,G5030,Block Group 1,27,111500,2021,"{groups=[{classification=0, sum=0.10737441000000063}, {classification=1, sum=0.1174516200000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad,558635.0,0.0,1,053,S,270530260061,270530260061,+44.8759403,-093.4537740,G5030,Block Group 1,27,026006,2021,"{groups=[{classification=0, sum=0.0882624600000003}, {classification=1, sum=0.129961260000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e2,1522344.0,0.0,1,053,S,270530230001,270530230001,+44.9340304,-093.3570040,G5030,Block Group 1,27,023000,2021,"{groups=[{classification=0, sum=0.43227756000000606}, {classification=1, sum=0.13378365000000106}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004eb,572662.0,0.0,1,053,S,270530233001,270530233001,+44.9274883,-093.4074790,G5030,Block Group 1,27,023300,2021,"{groups=[{classification=0, sum=0.13899600000000115}, {classification=1, sum=0.07853274000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd,428014.0,0.0,1,053,S,270530224001,270530224001,+44.9553181,-093.3617224,G5030,Block Group 1,27,022400,2021,"{groups=[{classification=0, sum=0.07714278000000012}, {classification=1, sum=0.0642856499999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000503,786983.0,0.0,1,053,S,270530234001,270530234001,+44.9245276,-093.3777580,G5030,Block Group 1,27,023400,2021,"{groups=[{classification=0, sum=0.18138978000000186}, {classification=1, sum=0.12301146000000089}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,731473.0,0.0,1,053,S,270530236001,270530236001,+44.9131487,-093.3317430,G5030,Block Group 1,27,023600,2021,"{groups=[{classification=0, sum=0.15185313000000136}, {classification=1, sum=0.12752883000000095}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a,478577.0,0.0,1,053,S,270530238021,270530238021,+44.8970173,-093.3214942,G5030,Block Group 1,27,023802,2021,"{groups=[{classification=0, sum=0.1177991100000008}, {classification=1, sum=0.06671807999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f,768456.0,0.0,1,053,S,270530252011,270530252011,+44.8507130,-093.2578404,G5030,Block Group 1,27,025201,2021,"{groups=[{classification=0, sum=0.17374500000000173}, {classification=1, sum=0.12162150000000087}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,693349.0,0.0,1,053,S,270530253011,270530253011,+44.8239415,-093.2599010,G5030,Block Group 1,27,025301,2021,"{groups=[{classification=0, sum=0.12857130000000097}, {classification=1, sum=0.14038596000000117}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540,779040.0,0.0,1,053,S,270530228021,270530228021,+44.9458725,-093.3403342,G5030,Block Group 1,27,022802,2021,"{groups=[{classification=0, sum=0.2366406900000028}, {classification=1, sum=0.05490341999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545,725489.0,0.0,1,053,S,270530254031,270530254031,+44.8366059,-093.2730805,G5030,Block Group 1,27,025403,2021,"{groups=[{classification=0, sum=0.1598454000000015}, {classification=1, sum=0.11119680000000069}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,510211.0,0.0,1,053,S,270530258031,270530258031,+44.8144231,-093.3207957,G5030,Block Group 1,27,025803,2021,"{groups=[{classification=0, sum=0.09555975000000043}, {classification=1, sum=0.10077210000000052}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae,323259.0,0.0,1,053,S,270531090001,270531090001,+44.9378711,-093.2127620,G5030,Block Group 1,27,109000,2021,"{groups=[{classification=0, sum=0.07783776000000013}, {classification=1, sum=0.04969106999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af,37955.0,0.0,1,053,S,270531056001,270531056001,+44.9669926,-093.2792924,G5030,Block Group 1,27,105600,2021,"{groups=[{classification=0, sum=0.01459458000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9,544886.0,0.0,1,053,S,270530006011,270530006011,+45.0325072,-093.2421764,G5030,Block Group 1,27,000601,2021,"{groups=[{classification=0, sum=0.1414284300000012}, {classification=1, sum=0.07019298}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919,645097.0,0.0,1,053,S,270530201021,270530201021,+45.0225381,-093.2168448,G5030,Block Group 1,27,020102,2021,"{groups=[{classification=0, sum=0.1483782300000013}, {classification=1, sum=0.09868716000000048}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b9,278881.0,0.0,1,053,S,270530059021,270530059021,+44.9642543,-093.2647732,G5030,Block Group 1,27,005902,2021,"{groups=[{classification=0, sum=0.09833967000000048}, {classification=1, sum=0.008687249999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c6,410412.0,0.0,1,053,S,270531259001,270531259001,+44.9500986,-093.2459323,G5030,Block Group 1,27,125900,2021,"{groups=[{classification=0, sum=0.12926628000000098}, {classification=1, sum=0.02884166999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c7,359655.0,0.0,1,053,S,270530077001,270530077001,+44.9501525,-093.2823657,G5030,Block Group 1,27,007700,2021,"{groups=[{classification=0, sum=0.12405393000000091}, {classification=1, sum=0.01459458000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,108969.0,0.0,1,053,S,270530078011,270530078011,+44.9546689,-093.2744163,G5030,Block Group 1,27,007801,2021,"{groups=[{classification=0, sum=0.03509648999999995}, {classification=1, sum=0.006254819999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,157139.0,0.0,1,053,S,270530081001,270530081001,+44.9448455,-093.2894090,G5030,Block Group 1,27,008100,2021,"{groups=[{classification=0, sum=0.04899608999999991}, {classification=1, sum=0.00972972}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cd,161043.0,0.0,1,053,S,270530082001,270530082001,+44.9465498,-093.2804888,G5030,Block Group 1,27,008200,2021,"{groups=[{classification=0, sum=0.0528184799999999}, {classification=1, sum=0.006254819999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0,156180.0,0.0,1,053,S,270530084001,270530084001,+44.9448606,-093.2639077,G5030,Block Group 1,27,008400,2021,"{groups=[{classification=0, sum=0.0524709899999999}, {classification=1, sum=0.006949799999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d7,139410.0,0.0,1,053,S,270530096001,270530096001,+44.9383909,-093.2582885,G5030,Block Group 1,27,009600,2021,"{groups=[{classification=0, sum=0.04621616999999992}, {classification=1, sum=0.006949799999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009db,323841.0,0.0,1,053,S,270530106001,270530106001,+44.9141055,-093.3029700,G5030,Block Group 1,27,010600,2021,"{groups=[{classification=0, sum=0.0528184799999999}, {classification=1, sum=0.06984549}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009de,241361.0,0.0,1,053,S,270530110001,270530110001,+44.9251298,-093.2511243,G5030,Block Group 1,27,011000,2021,"{groups=[{classification=0, sum=0.06706556999999995}, {classification=1, sum=0.026061749999999977}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ec,409634.0,0.0,1,053,S,270530117041,270530117041,+44.9002688,-093.2531667,G5030,Block Group 1,27,011704,2021,"{groups=[{classification=0, sum=0.09903465000000049}, {classification=1, sum=0.05907329999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,312704.0,0.0,1,053,S,270530118001,270530118001,+44.9145037,-093.2275151,G5030,Block Group 1,27,011800,2021,"{groups=[{classification=0, sum=0.056988359999999884}, {classification=1, sum=0.06324317999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,255542.0,0.0,1,053,S,270530119981,270530119981,+44.9071324,-093.2050996,G5030,Block Group 1,27,011998,2021,"{groups=[{classification=0, sum=0.06845552999999997}, {classification=1, sum=0.02884166999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f4,347283.0,0.0,1,053,S,270530120011,270530120011,+44.8996593,-093.2945207,G5030,Block Group 1,27,012001,2021,"{groups=[{classification=0, sum=0.08548254000000026}, {classification=1, sum=0.04204628999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fc,467983.0,0.0,1,053,S,270530120031,270530120031,+44.8939684,-093.2894447,G5030,Block Group 1,27,012003,2021,"{groups=[{classification=0, sum=0.13447863000000107}, {classification=1, sum=0.04517369999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00,817531.0,0.0,1,053,S,270530201011,270530201011,+45.0316354,-093.2139724,G5030,Block Group 1,27,020101,2021,"{groups=[{classification=0, sum=0.2067565500000023}, {classification=1, sum=0.09729720000000046}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,541424.0,0.0,1,053,S,270530212001,270530212001,+45.0213733,-093.3209005,G5030,Block Group 1,27,021200,2021,"{groups=[{classification=0, sum=0.13482612000000108}, {classification=1, sum=0.07436286000000007}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a13,615952.0,0.0,1,053,S,270530213001,270530213001,+45.0287610,-093.3360541,G5030,Block Group 1,27,021300,2021,"{groups=[{classification=0, sum=0.20050173000000218}, {classification=1, sum=0.03857138999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a27,799048.0,0.0,1,053,S,270530203041,270530203041,+45.0671895,-093.3160535,G5030,Block Group 1,27,020304,2021,"{groups=[{classification=0, sum=0.18729711000000196}, {classification=1, sum=0.09312732000000039}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a41,548397.0,0.0,1,053,S,270530215021,270530215021,+45.0513926,-093.3760879,G5030,Block Group 1,27,021502,2021,"{groups=[{classification=0, sum=0.1365635700000011}, {classification=1, sum=0.07471035000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a48,696518.0,0.0,1,053,S,270530215031,270530215031,+45.0353156,-093.3862227,G5030,Block Group 1,27,021503,2021,"{groups=[{classification=0, sum=0.18868707000000198}, {classification=1, sum=0.08061768000000018}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a6d,2142890.0,0.0,1,053,S,270530207001,270530207001,+45.0600502,-093.3524703,G5030,Block Group 1,27,020700,2021,"{groups=[{classification=0, sum=0.5674511700000083}, {classification=1, sum=0.20362914000000223}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a6f,606259.0,0.0,1,053,S,270530208041,270530208041,+45.0519098,-093.3632856,G5030,Block Group 1,27,020804,2021,"{groups=[{classification=0, sum=0.2015442000000022}, {classification=1, sum=0.029189159999999967}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a76,600707.0,0.0,1,053,S,270530210011,270530210011,+45.0185423,-093.3430935,G5030,Block Group 1,27,021001,2021,"{groups=[{classification=0, sum=0.14108094000000118}, {classification=1, sum=0.08999991000000034}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a79,1346088.0,0.0,1,053,S,270530210021,270530210021,+45.0109061,-093.3597670,G5030,Block Group 1,27,021002,2021,"{groups=[{classification=0, sum=0.24602292000000295}, {classification=1, sum=0.25297272000000304}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8f,243012.0,0.0,1,053,S,270531020001,270531020001,+45.0014895,-093.3107688,G5030,Block Group 1,27,102000,2021,"{groups=[{classification=0, sum=0.05907329999999988}, {classification=1, sum=0.03683393999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a94,320192.0,0.0,1,053,S,270531102001,270531102001,+44.9323104,-093.2371927,G5030,Block Group 1,27,110200,2021,"{groups=[{classification=0, sum=0.09138987000000036}, {classification=1, sum=0.03509648999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a97,441169.0,0.0,1,053,S,270530001011,270530001011,+45.0487444,-093.3038323,G5030,Block Group 1,27,000101,2021,"{groups=[{classification=0, sum=0.10250955000000055}, {classification=1, sum=0.05768333999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa0,258066.0,0.0,1,053,S,270530006031,270530006031,+45.0316012,-093.2287887,G5030,Block Group 1,27,000603,2021,"{groups=[{classification=0, sum=0.06150572999999987}, {classification=1, sum=0.03926636999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa7,322977.0,0.0,1,053,S,270530011001,270530011001,+45.0186052,-093.2422090,G5030,Block Group 1,27,001100,2021,"{groups=[{classification=0, sum=0.07540533000000009}, {classification=1, sum=0.04586867999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
