system:index,GEOID,Year,sq_miles,.geo
0000000000000000031c,270531115002,2021,"{groups=[{classification=0, sum=0.10355202000000056}, {classification=1, sum=0.05768333999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,270531115004,2021,"{groups=[{classification=0, sum=0.10528947000000059}, {classification=1, sum=0.04586867999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,270530209033,2021,"{groups=[{classification=0, sum=0.15081066000000135}, {classification=1, sum=0.12648636000000094}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,270530222002,2021,"{groups=[{classification=0, sum=0.13760604000000112}, {classification=1, sum=0.18069480000000185}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,270530240062,2021,"{groups=[{classification=0, sum=0.2189187000000025}, {classification=1, sum=0.13378365000000106}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,270530239013,2021,"{groups=[{classification=0, sum=0.08895744000000032}, {classification=1, sum=0.1250964000000009}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,271630705021,2021,"{groups=[{classification=0, sum=0.3207332700000042}, {classification=1, sum=0.5212350000000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,270530260153,2021,"{groups=[{classification=0, sum=0.5591114100000082}, {classification=1, sum=0.34332012000000456}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,270530260202,2021,"{groups=[{classification=0, sum=0.10945935000000066}, {classification=1, sum=0.0875674800000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,270530260211,2021,"{groups=[{classification=0, sum=0.4155980400000058}, {classification=1, sum=0.549381690000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,270530266091,2021,"{groups=[{classification=0, sum=0.2741696100000034}, {classification=1, sum=0.3513123900000047}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,270530262083,2021,"{groups=[{classification=0, sum=0.16366779000000156}, {classification=1, sum=0.4173354900000058}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,270530266063,2021,"{groups=[{classification=0, sum=0.19876428000000215}, {classification=1, sum=0.4065633000000056}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,270530267061,2021,"{groups=[{classification=0, sum=0.13169871000000102}, {classification=1, sum=0.24776037000000298}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,270530268223,2021,"{groups=[{classification=0, sum=0.13239369000000104}, {classification=1, sum=0.0938223000000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,270530268231,2021,"{groups=[{classification=0, sum=0.21162141000000237}, {classification=1, sum=0.12613887000000093}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,270530268192,2021,"{groups=[{classification=0, sum=0.046563659999999917}, {classification=1, sum=0.00972972}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,270531257003,2021,"{groups=[{classification=0, sum=0.08409258000000024}, {classification=1, sum=0.0639381599999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,270531012003,2021,"{groups=[{classification=0, sum=0.1369110600000011}, {classification=1, sum=0.07818525000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,270370607092,2021,"{groups=[{classification=0, sum=0.19702683000000212}, {classification=1, sum=0.3353278500000044}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,271390812001,2021,"{groups=[{classification=0, sum=1.211350140000019}, {classification=1, sum=1.2825855900000203}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,271230303004,2021,"{groups=[{classification=0, sum=0.15637050000000144}, {classification=1, sum=0.12683385000000094}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,271230424024,2021,"{groups=[{classification=0, sum=0.19806930000000214}, {classification=1, sum=0.20015424000000218}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,271390806002,2021,"{groups=[{classification=0, sum=0.24637041000000295}, {classification=1, sum=0.131003730000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,270370607093,2021,"{groups=[{classification=0, sum=0.12023154000000084}, {classification=1, sum=0.13760604000000112}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,270370607102,2021,"{groups=[{classification=0, sum=0.23212332000000271}, {classification=1, sum=0.17478747000000175}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,270370607131,2021,"{groups=[{classification=0, sum=0.22830093000000265}, {classification=1, sum=0.2550576600000031}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,270370607502,2021,"{groups=[{classification=0, sum=0.09034740000000034}, {classification=1, sum=0.10424700000000058}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,270370607252,2021,"{groups=[{classification=0, sum=0.06359066999999989}, {classification=1, sum=0.053165969999999896}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,270370607261,2021,"{groups=[{classification=0, sum=0.23490324000000276}, {classification=1, sum=0.3766791600000051}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,271390804002,2021,"{groups=[{classification=0, sum=0.14455584000000124}, {classification=1, sum=0.07158294000000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,271390805002,2021,"{groups=[{classification=0, sum=0.17895735000000182}, {classification=1, sum=0.10285704000000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,271390807001,2021,"{groups=[{classification=0, sum=2.098492109999971}, {classification=1, sum=1.438956090000023}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,271390809032,2021,"{groups=[{classification=0, sum=0.9583774200000149}, {classification=1, sum=1.0994583600000172}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,271390809052,2021,"{groups=[{classification=0, sum=0.6317368200000094}, {classification=1, sum=0.7780301100000119}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,271390812002,2021,"{groups=[{classification=0, sum=0.4698064800000067}, {classification=1, sum=0.16088787000000151}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,271230307041,2021,"{groups=[{classification=0, sum=0.10216206000000054}, {classification=1, sum=0.10494198000000059}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,271230419001,2021,"{groups=[{classification=0, sum=0.09868716000000048}, {classification=1, sum=0.08930493000000032}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,271230407061,2021,"{groups=[{classification=0, sum=0.23316579000000273}, {classification=1, sum=0.2856367800000036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,271230324002,2021,"{groups=[{classification=0, sum=0.056988359999999884}, {classification=1, sum=0.034401509999999955}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,271230407043,2021,"{groups=[{classification=0, sum=0.1237064400000009}, {classification=1, sum=0.22864842000000266}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,271230345002,2021,"{groups=[{classification=0, sum=0.046563659999999917}, {classification=1, sum=0.037181429999999946}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,271230352002,2021,"{groups=[{classification=0, sum=0.07054047000000001}, {classification=1, sum=0.05837831999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,271230375006,2021,"{groups=[{classification=0, sum=0.07888023000000015}, {classification=1, sum=0.04621616999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,271230407071,2021,"{groups=[{classification=0, sum=0.309613590000004}, {classification=1, sum=0.5257523700000076}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,271230424023,2021,"{groups=[{classification=0, sum=0.42706521000000597}, {classification=1, sum=0.3026637900000039}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,271230403011,2021,"{groups=[{classification=0, sum=0.1421234100000012}, {classification=1, sum=0.24671790000000296}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,271230371004,2021,"{groups=[{classification=0, sum=0.2074515300000023}, {classification=1, sum=0.12752883000000095}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,271230306023,2021,"{groups=[{classification=0, sum=0.034748999999999954}, {classification=1, sum=0.026061749999999977}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,271230350001,2021,"{groups=[{classification=0, sum=0.053513459999999895}, {classification=1, sum=0.04204628999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,271230411052,2021,"{groups=[{classification=0, sum=0.1949418900000021}, {classification=1, sum=0.22308858000000256}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,271230317022,2021,"{groups=[{classification=0, sum=0.0816601500000002}, {classification=1, sum=0.07888023000000015}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,271230310003,2021,"{groups=[{classification=0, sum=0.06776054999999996}, {classification=1, sum=0.03196907999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,271230414003,2021,"{groups=[{classification=0, sum=0.14698827000000128}, {classification=1, sum=0.13135122000000102}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,271230308002,2021,"{groups=[{classification=0, sum=0.06880301999999998}, {classification=1, sum=0.031274099999999964}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,271230333003,2021,"{groups=[{classification=0, sum=0.06741305999999996}, {classification=1, sum=0.07123545000000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,271230375003,2021,"{groups=[{classification=0, sum=0.07054047000000001}, {classification=1, sum=0.03857138999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,271230353004,2021,"{groups=[{classification=0, sum=0.07471035000000008}, {classification=1, sum=0.05525090999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,271230365001,2021,"{groups=[{classification=0, sum=0.10841688000000065}, {classification=1, sum=0.04899608999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,271230423022,2021,"{groups=[{classification=0, sum=0.189729540000002}, {classification=1, sum=0.10181457000000053}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,271230406013,2021,"{groups=[{classification=0, sum=0.4771037700000068}, {classification=1, sum=0.5879530800000087}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,271230322002,2021,"{groups=[{classification=0, sum=0.0521234999999999}, {classification=1, sum=0.031274099999999964}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,270190912021,2021,"{groups=[{classification=0, sum=3.5367532199990763}, {classification=1, sum=2.3924686499997883}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,270190911002,2021,"{groups=[{classification=0, sum=0.47814624000000683}, {classification=1, sum=0.8388408600000129}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,270190904012,2021,"{groups=[{classification=0, sum=2.973124439999427}, {classification=1, sum=2.463704099999744}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,271230372003,2021,"{groups=[{classification=0, sum=0.0934748100000004}, {classification=1, sum=0.04482620999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,271230305004,2021,"{groups=[{classification=0, sum=0.03301154999999996}, {classification=1, sum=0.013899600000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,271230410022,2021,"{groups=[{classification=0, sum=0.12648636000000094}, {classification=1, sum=0.12127401000000086}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,271230352003,2021,"{groups=[{classification=0, sum=0.07019298}, {classification=1, sum=0.05559839999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,271230317012,2021,"{groups=[{classification=0, sum=0.06289568999999988}, {classification=1, sum=0.03891887999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,271230347011,2021,"{groups=[{classification=0, sum=0.11432421000000074}, {classification=1, sum=0.10250955000000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,271230325002,2021,"{groups=[{classification=0, sum=0.05490341999999989}, {classification=1, sum=0.02189186999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,271230326002,2021,"{groups=[{classification=0, sum=0.040656329999999935}, {classification=1, sum=0.022934339999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,271230364002,2021,"{groups=[{classification=0, sum=0.08965242000000033}, {classification=1, sum=0.034748999999999954}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,271230321001,2021,"{groups=[{classification=0, sum=0.15810795000000147}, {classification=1, sum=0.040656329999999935}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,271230411042,2021,"{groups=[{classification=0, sum=0.09277983000000038}, {classification=1, sum=0.10146708000000053}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,271230340002,2021,"{groups=[{classification=0, sum=0.03301154999999996}, {classification=1, sum=0.019459439999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,271230423021,2021,"{groups=[{classification=0, sum=0.15498054000000142}, {classification=1, sum=0.18034731000000184}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,271230310004,2021,"{groups=[{classification=0, sum=0.06602309999999993}, {classification=1, sum=0.02814668999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,270370607142,2021,"{groups=[{classification=0, sum=0.1782623700000018}, {classification=1, sum=0.20362914000000223}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,270370607382,2021,"{groups=[{classification=0, sum=0.1963318500000021}, {classification=1, sum=0.1661002200000016}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,270370607482,2021,"{groups=[{classification=0, sum=0.2613124800000032}, {classification=1, sum=0.3228182100000042}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,270370607381,2021,"{groups=[{classification=0, sum=0.18764460000000197}, {classification=1, sum=0.2693047500000033}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
