bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G27013700124001,271370124001,G2701370012400,27137012400,1,1,1,1,1
G27013700124002,271370124002,G2701370012400,27137012400,1,1,1,1,1
G27013700124003,271370124003,G2701370012400,27137012400,1,1,1,1,1
G27013700124004,271370124004,G2701370012400,27137012400,1,1,1,1,1
G27013700124005,271370124005,G2701370012400,27137012400,1,1,1,1,1
G27013700125001,271370125001,G2701370012500,27137012500,1,1,1,1,1
G27013700125002,271370125002,G2701370012500,27137012500,1,1,1,1,1
G27013700125003,271370125003,G2701370012500,27137012500,1,1,1,1,1
G27013700126001,271370126001,G2701370012600,27137012600,0.999818490994,0.999814422895,0.999839681289,0.999855084459,0.983317386465
G27013700126001,271370126001,G2701370015100,27137015100,1.81509006e-4,1.85577105e-4,1.60318711e-4,1.44915541e-4,0.016682613535
G27013700126002,271370126002,G2701370012600,27137012600,1,1,1,1,1
G27013700126003,271370126003,G2701370012600,27137012600,0.999980795287,0.999979376954,0.999975286176,0.999976894063,0.985450497631
G27013700126003,271370126003,G2701370015100,27137015100,1.9204713e-5,2.0623046e-5,2.4713824e-5,2.3105937e-5,0.014549502369
G27013700126004,271370126004,G2701370012600,27137012600,1,1,1,1,0.984019285138
G27013700126004,271370126004,G2701370015100,27137015100,0,0,0,0,0.015980714862
G27013700126005,271370126005,G2701370012600,27137012600,0.999860332409,0.999851802493,0.999846645975,0.999840527435,0.967235651384
G27013700126005,271370126005,G2701370015100,27137015100,1.39667591e-4,1.48197507e-4,1.53354025e-4,1.59472565e-4,0.032764348616
G27013700126006,271370126006,G2701370012600,27137012600,1,1,1,1,0.998861509323
G27013700126006,271370126006,G2701370015100,27137015100,0,0,0,0,0.001138490677
G27013700127001,271370127001,G2701370012700,27137012700,0.999590143705,0.999524560431,0.999534750649,0.999171668116,0.999586310396
G27013700127001,271370127001,G2701370015200,27137015200,8.7435374e-5,1.13127671e-4,0,3.83168606e-4,3.55483727e-4
G27013700127001,271370127001,G2701370012800,27137012800,3.22420921e-4,3.62311898e-4,4.65249351e-4,4.45163278e-4,3.121076e-5
G27013700127001,271370127001,G2701370015100,27137015100,0,0,0,0,2.3130777e-5
G27013700127001,271370127001,G2701370012100,27137012100,0,0,0,0,3.86434e-6
G27013700127002,271370127002,G2701370012700,27137012700,1,1,1,1,0.99703576383
G27013700127002,271370127002,G2701370015100,27137015100,0,0,0,0,0.00296423617
G27013700128001,271370128001,G2701370012800,27137012800,1,1,1,1,1
G27013700128002,271370128002,G2701370012800,27137012800,1,1,1,1,1
G27013700128003,271370128003,G2701370012800,27137012800,0.999987445074,0.999987988454,0.99998668417,0.999987671516,0.988225237186
G27013700128003,271370128003,G2701370013200,27137013200,0,0,0,0,2.84351039e-4
G27013700128003,271370128003,G2701370013300,27137013300,0,0,0,0,9.48391087e-4
G27013700128003,271370128003,G2701370013400,27137013400,1.2554926e-5,1.2011546e-5,1.331583e-5,1.2328484e-5,0.010542020688
G27013700128004,271370128004,G2701370012800,27137012800,0.999609557522,0.999833068391,0.999835279517,0.99984610057,0.998470830135
G27013700128004,271370128004,G2701370012700,27137012700,1.867589e-6,2.310745e-6,3.261897e-6,3.047612e-6,0.001254850023
G27013700128004,271370128004,G2701370015200,27137015200,0,0,0,0,7.955794e-5
G27013700128004,271370128004,G2701370013000,27137013000,0,0,0,0,5.7289761e-5
G27013700128004,271370128004,G2701370013400,27137013400,3.8857489e-4,1.64620863e-4,1.61458586e-4,1.50851818e-4,1.37472141e-4
G27013700130001,271370130001,G2701370012800,27137012800,0,0,0,0,0.002747420625
G27013700130001,271370130001,G2701370013000,27137013000,1,1,1,1,0.997252579375
G27013700130002,271370130002,G2701370013000,27137013000,1,1,1,1,1
G27013700130003,271370130003,G2701370013000,27137013000,1,1,1,1,1
G27013700131001,271370131001,G2701370013100,27137013100,1,1,1,1,0.950796153759
G27013700131001,271370131001,G2701370013200,27137013200,0,0,0,0,0.049203846241
G27013700131002,271370131002,G2701370013100,27137013100,1,1,1,1,1
G27013700131003,271370131003,G2701370013100,27137013100,1,1,1,1,1
G27013700131004,271370131004,G2701370013100,27137013100,1,1,1,1,1
G27013700132001,271370132001,G2701370013200,27137013200,0.997153458029,0.996697475045,0.998829593359,0.998908724626,0.991019979171
G27013700132001,271370132001,G2701370013500,27137013500,0.002845051128,0.003300779502,0.0011684993,0.001089496989,0.006310174306
G27013700132001,271370132001,G2701370013600,27137013600,1.490843e-6,1.745452e-6,1.907341e-6,1.778385e-6,2.1238181e-5
G27013700132001,271370132001,G2701370013300,27137013300,0,0,0,0,0.002648608342
G27013700132002,271370132002,G2701370013200,27137013200,0.989716915403,0.987777767125,0.984124170924,0.985854395715,0.976311810183
G27013700132002,271370132002,G2701370012800,27137012800,0.010256159026,0.012193987897,0.015845588771,0.014116979087,0.023213195379
G27013700132002,271370132002,G2701370013300,27137013300,2.6925571e-5,2.8244977e-5,3.0240306e-5,2.8625198e-5,4.74994438e-4
G27013700132003,271370132003,G2701370013200,27137013200,0.99991510397,0.999941721081,0.999942722842,0.999947768464,0.994741639324
G27013700132003,271370132003,G2701370012800,27137012800,8.489603e-5,5.8278919e-5,5.7277158e-5,5.2231536e-5,0.005258360676
G27013700132004,271370132004,G2701370013200,27137013200,1,1,1,1,1
G27013700133001,271370133001,G2701370012800,27137012800,0,0,0,0,0.011790435378
G27013700133001,271370133001,G2701370013300,27137013300,1,1,1,1,0.988209564622
G27013700133002,271370133002,G2701370013200,27137013200,4.89902e-7,4.01667e-7,3.39096e-7,2.97269e-7,0.13363106185
G27013700133002,271370133002,G2701370013300,27137013300,0.999999510098,0.999999598333,0.999999660904,0.999999702731,0.863167822068
G27013700133002,271370133002,G2701370013500,27137013500,0,0,0,0,9.86943976e-4
G27013700133002,271370133002,G2701370013400,27137013400,0,0,0,0,0.002214172105
G27013700133003,271370133003,G2701370013300,27137013300,1,1,1,1,1
G27013700133004,271370133004,G2701370013300,27137013300,1,1,1,1,1
G27013700133005,271370133005,G2701370013300,27137013300,1,1,1,1,0.986694527117
G27013700133005,271370133005,G2701370012800,27137012800,0,0,0,0,0.002750863006
G27013700133005,271370133005,G2701370013400,27137013400,0,0,0,0,0.010554609877
G27013700134001,271370134001,G2701370013400,27137013400,0.998925756255,0.998969805932,0.998993527506,0.999089382029,0.999127146961
G27013700134001,271370134001,G2701370012800,27137012800,0.001074243745,0.001030194068,0.001006472494,9.10617971e-4,8.72853039e-4
G27013700134002,271370134002,G2701370013300,27137013300,0.004310567122,0.00444574012,0.002238179083,0.002431601966,0.001578461393
G27013700134002,271370134002,G2701370013400,27137013400,0.995689432878,0.99555425988,0.997761820917,0.997568398034,0.996815572786
G27013700134002,271370134002,G2701370013500,27137013500,0,0,0,0,0.001169701657
G27013700134002,271370134002,G2701370011300,27137011300,0,0,0,0,4.36264165e-4
G27013700134003,271370134003,G2701370013400,27137013400,1,1,1,1,0.999976247173
G27013700134003,271370134003,G2701370011300,27137011300,0,0,0,0,2.3752827e-5
G27013700134004,271370134004,G2701370013400,27137013400,0.998585451,0.99840617328,0.998588747858,0.997846451456,0.995753611047
G27013700134004,271370134004,G2701370013500,27137013500,0.001414549,0.00159382672,0.001411252142,0.002153548544,0.004246388953
G27013700135001,271370135001,G2701370013500,27137013500,0.996063735338,0.995225837332,0.99553457246,0.993997423796,0.998010990433
G27013700135001,271370135001,G2701370013400,27137013400,0.003936264662,0.004774162668,0.00446542754,0.006002576204,0.001989009567
G27013700135002,271370135002,G2701370013200,27137013200,2.300474e-6,2.295702e-6,2.745728e-6,2.48317e-6,0.0026900824610000002
G27013700135002,271370135002,G2701370013500,27137013500,0.999876802566,0.999877085653,0.999852958725,0.999867019398,0.994499018208
G27013700135002,271370135002,G2701370013600,27137013600,5.3821e-8,2.6219e-8,6.3414e-8,5.735e-8,0.002530711401
G27013700135002,271370135002,G2701370013300,27137013300,1.20843138e-4,1.20592427e-4,1.44232133e-4,1.30440081e-4,2.8018793e-4
G27013700136001,271370136001,G2701370013600,27137013600,1,1,1,1,0.988275281096
G27013700136001,271370136001,G2701370015200,27137015200,0,0,0,0,4.48723934e-4
G27013700136001,271370136001,G2701370013200,27137013200,0,0,0,0,0.011051733344
G27013700136001,271370136001,G2701370013500,27137013500,0,0,0,0,1.71331869e-4
G27013700136001,271370136001,G2701370013900,27137013900,0,0,0,0,5.2929757e-5
G27013700136002,271370136002,G2701370013600,27137013600,0.999407936124,0.999296597142,0.999954828408,0.999610787636,0.998682177459
G27013700136002,271370136002,G2701370013900,27137013900,5.51615707e-4,6.5583361e-4,1.223585e-6,3.35228344e-4,6.29735849e-4
G27013700136002,271370136002,G2701370013500,27137013500,3.2231385e-5,3.8364302e-5,3.5413202e-5,4.7783083e-5,5.65576325e-4
G27013700136002,271370136002,G2701370011400,27137011400,8.216784e-6,9.204946e-6,8.534806e-6,6.200937e-6,1.22510367e-4
G27013700138001,271370138001,G2701370013800,27137013800,0.999957161049,0.999960330257,1,0.999974590622,0.996983869184
G27013700138001,271370138001,G2701370013900,27137013900,4.2838951e-5,3.9669743e-5,0,2.5409378e-5,0.003016130816
G27013700138002,271370138002,G2701370013800,27137013800,0.99999139892,0.999991368317,0.999989321725,0.999990267437,0.99156993045
G27013700138002,271370138002,G2701370013900,27137013900,8.60108e-6,8.631683e-6,1.0678275e-5,9.732563e-6,0.00843006955
G27013700139001,271370139001,G2701370013900,27137013900,0.999804215376,0.999791884296,0.999676203492,0.999731935561,0.998721569161
G27013700139001,271370139001,G2701370014100,27137014100,1.95784624e-4,2.08115704e-4,3.23796508e-4,2.39372989e-4,7.57547468e-4
G27013700139001,271370139001,G2701370015200,27137015200,0,0,0,2.869145e-5,1.40586439e-4
G27013700139001,271370139001,G2701370014000,27137014000,0,0,0,0,3.80296932e-4
G27013700139002,271370139002,G2701370013900,27137013900,0.999950609406,0.999942625473,0.999232643395,0.999348451282,0.967515458368
G27013700139002,271370139002,G2701370014000,27137014000,0,0,0,0,0.002150721684
G27013700139002,271370139002,G2701370015200,27137015200,0,0,0,0,0.027243136431
G27013700139002,271370139002,G2701370013800,27137013800,0,0,0,0,3.70435302e-4
G27013700139002,271370139002,G2701370013600,27137013600,4.8574932e-5,5.6609202e-5,7.66690893e-4,6.50840448e-4,0.002688624732
G27013700139002,271370139002,G2701370011400,27137011400,8.15662e-7,7.65325e-7,6.65713e-7,7.08271e-7,3.1623484e-5
G27013700139003,271370139003,G2701370013900,27137013900,1,1,1,1,1
G27013700140001,271370140001,G2701370013900,27137013900,0,0,0,0,0.002575157414
G27013700140001,271370140001,G2701370014000,27137014000,1,1,1,1,0.996655444812
G27013700140001,271370140001,G2701370014100,27137014100,0,0,0,0,7.03966945e-4
G27013700140001,271370140001,G2701370011400,27137011400,0,0,0,0,6.5430829e-5
G27013700140002,271370140002,G2701370014000,27137014000,0.999980368038,0.999980359826,0.999979652041,0.999979417178,0.999525939491
G27013700140002,271370140002,G2701370013900,27137013900,1.9631962e-5,1.9640174e-5,2.0347959e-5,2.0582822e-5,4.74060509e-4
G27013700141001,271370141001,G2701370014100,27137014100,0.999845933125,0.999850515452,0.999926165359,0.999937920127,0.99672208604
G27013700141001,271370141001,G2701370015400,27137015400,1.33961002e-4,1.26984576e-4,5.5367905e-5,4.6553114e-5,4.70523626e-4
G27013700141001,271370141001,G2701370011400,27137011400,0,0,0,0,0.002087238373
G27013700141001,271370141001,G2701370013900,27137013900,2.0105874e-5,2.2499972e-5,1.8466736e-5,1.5526758e-5,8.7270605e-5
G27013700141001,271370141001,G2701370014000,27137014000,0,0,0,0,6.32881355e-4
G27013700151001,271370151001,G2701370015100,27137015100,0.99999845625,0.999998584274,0.999998589574,0.999998156353,0.999990630441
G27013700151001,271370151001,G2701370015200,27137015200,1.54375e-6,1.415726e-6,1.410426e-6,9.46018e-7,8.427338e-6
G27013700151001,271370151001,G2700610480400,27061480400,0,0,0,8.9763e-7,9.42221e-7
G27013700151002,271370151002,G2701370015100,27137015100,1,1,1,1,1
G27013700151003,271370151003,G2701370015100,27137015100,0.996159988917,0.995979331518,0.993758046875,0.994416212001,0.998805540333
G27013700151003,271370151003,G2701370012600,27137012600,0.003840011083,0.004020668482,0.006241953125,0.005583787999,7.09436559e-4
G27013700151003,271370151003,G2701370012200,27137012200,0,0,0,0,4.85023108e-4
G27013700151004,271370151004,G2701370015100,27137015100,0.995531005993,0.995219587706,0.99401826318,0.994258177094,0.998895303923
G27013700151004,271370151004,G2700610480400,27061480400,0.004468994007,0.004780412294,0.00598173682,0.005741822906,7.80838416e-4
G27013700151004,271370151004,G2701370012100,27137012100,0,0,0,0,3.23857661e-4
G27013700152001,271370152001,G2701370015200,27137015200,1,1,1,1,0.997634424549
G27013700152001,271370152001,G2701370012800,27137012800,0,0,0,0,3.70437e-6
G27013700152001,271370152001,G2701370012700,27137012700,0,0,0,0,0.002361871081
G27013700152002,271370152002,G2701370015200,27137015200,0.996695822826,0.998537792572,1,0.998741105122,0.997993650685
G27013700152002,271370152002,G2701370013600,27137013600,0.003304177174,0.001462207428,0,0.001258894878,7.73203312e-4
G27013700152002,271370152002,G2701370013200,27137013200,0,0,0,0,9.02633087e-4
G27013700152002,271370152002,G2701370013000,27137013000,0,0,0,0,4.5401832e-5
G27013700152002,271370152002,G2701370012800,27137012800,0,0,0,0,2.85111084e-4
G27013700152003,271370152003,G2701370015200,27137015200,0.999845375956,0.999827737956,1,0.999650607823,0.999444702457
G27013700152003,271370152003,G2701370015400,27137015400,1.54624044e-4,1.72262044e-4,0,3.49392177e-4,5.55297543e-4
G27013700152004,271370152004,G2701370015200,27137015200,0.999970412387,0.999978737452,0.999973717253,0.999977946207,0.999957259971
G27013700152004,271370152004,G2701370015500,27137015500,5.29938e-7,6.39394e-7,9.80576e-7,8.22799e-7,3.5300178e-5
G27013700152004,271370152004,G2701370015100,27137015100,2.9057674e-5,2.0623154e-5,2.5302171e-5,2.1230994e-5,7.439851e-6
G27013700153001,271370153001,G2701370015300,27137015300,0.995456236473,0.995000927543,0.994614427663,0.994845581891,0.972440801781
G27013700153001,271370153001,G2701370015400,27137015400,0.004543763527,0.004999072457,0.005385572337,0.005154418109,0.027559198219
G27013700153002,271370153002,G2701370015300,27137015300,1,1,1,1,1
G27013700153003,271370153003,G2701370015300,27137015300,0.998159916544,0.997861696121,0.997792034563,0.997929939207,0.711406497894
G27013700153003,271370153003,G2701370015400,27137015400,0.001840083456,0.002138303879,0.002207965437,0.002070060793,0.288593502106
G27013700153004,271370153004,G2701370015300,27137015300,0.999959622386,0.999955533668,0.999973348166,0.999977175453,0.996365443617
G27013700153004,271370153004,G2701370015400,27137015400,4.0377614e-5,4.4466332e-5,2.6651834e-5,2.2824547e-5,0.003634556383
G27013700153005,271370153005,G2701370015300,27137015300,0.999709885918,0.999760444953,0.99964783689,0.99966874688,0.987915970005
G27013700153005,271370153005,G2701370015400,27137015400,2.90114082e-4,2.39555047e-4,3.5216311e-4,3.3125312e-4,0.012084029995
G27013700154011,271370154011,G2700750370100,27075370100,5.182e-7,4.87265e-7,4.74004e-7,4.91145e-7,1.2511e-6
G27013700154011,271370154011,G2701370015400,27137015400,0.99355803481,0.993720430738,0.992883601823,0.994675513909,0.999808739665
G27013700154011,271370154011,G2701370015500,27137015500,1.14466e-7,1.33124e-7,0,1.06229e-7,9.3674534e-5
G27013700154011,271370154011,G2701370015300,27137015300,0.006441332524,0.006278948872,0.007115924173,0.005323888717,9.6334701e-5
G27013700154012,271370154012,G2701370015400,27137015400,0.999894949065,0.999950062662,0.999901487901,0.999808448142,0.999494131948
G27013700154012,271370154012,G2701370015500,27137015500,8.5595e-8,9.3575e-8,1.19217e-7,7.474e-8,1.12144928e-4
G27013700154012,271370154012,G2701370013900,27137013900,4.3345317e-5,4.9670829e-5,9.8051508e-5,1.33772449e-4,2.52313831e-4
G27013700154012,271370154012,G2701370014100,27137014100,6.1620023e-5,1.72933e-7,3.41374e-7,5.7704668e-5,1.41409293e-4
G27013700154021,271370154021,G2701370015400,27137015400,0.991838859786,0.998825678414,0.995524167265,0.99779763905,0.99886851672700006
G27013700154021,271370154021,G2701370013900,27137013900,0.008161140214,0.001174321586,0.004475832735,0.00220236095,0.001131483273
G27013700154022,271370154022,G2701370015400,27137015400,0.997639986463,0.997799150202,0.997870196996,0.994257334364,0.999017487913
G27013700154022,271370154022,G2701370015500,27137015500,0.002360013537,0.002200849798,0.002129803004,0.004211272068,3.7939288e-4
G27013700154022,271370154022,G2701370015200,27137015200,0,0,0,2.50163238e-4,1.63005852e-4
G27013700154022,271370154022,G2701370013900,27137013900,0,0,0,0.00128123033,4.40113355e-4
G27013700155011,271370155011,G2701370015500,27137015500,0.999999892396,0.999999875746,0.999999632917,0.999999837597,0.999989422951
G27013700155011,271370155011,G2701370015100,27137015100,1.07604e-7,1.24254e-7,3.67083e-7,1.62403e-7,1.0577049e-5
G27013700155012,271370155012,G2701370015500,27137015500,1,1,1,1,1
G27013700155021,271370155021,G2701370015500,27137015500,0.999402590884,0.999419049007,0.999624455342,0.999304302883,0.999879508701
G27013700155021,271370155021,G2700750370100,27075370100,0,0,0,0,8.943081e-6
G27013700155021,271370155021,G2701370015400,27137015400,5.32885398e-4,5.03984331e-4,2.70290941e-4,6.14815863e-4,1.02247907e-4
G27013700155021,271370155021,G2701370015200,27137015200,6.4523718e-5,7.6966662e-5,1.05253717e-4,8.0881255e-5,9.300311e-6
G27013700155031,271370155031,G2701370015500,27137015500,0.999999526175,0.999999455709,0.999999516186,0.999999495164,0.99999574911
G27013700155031,271370155031,G2700710790300,27071790300,4.73825e-7,5.44291e-7,4.83814e-7,5.04836e-7,4.25089e-6
G27013700156001,271370156001,G2701370015600,27137015600,1,1,1,1,0.999935242608
G27013700156001,271370156001,G2701370002400,27137002400,0,0,0,0,6.4757392e-5
G27013700156002,271370156002,G2701370015600,27137015600,1,1,1,1,1
G27013700156003,271370156003,G2701370015600,27137015600,1,1,1,1,1
G27013700157001,271370157001,G2701370015700,27137015700,1,1,1,1,1
G27013700157002,271370157002,G2701370001000,27137001000,0,0,0,0,0.002394438128
G27013700157002,271370157002,G2701370015700,27137015700,1,1,1,1,0.997605561872
G27013700157003,271370157003,G2701370015700,27137015700,1,1,1,1,1
G27013700158001,271370158001,G2701370015800,27137015800,1,1,1,1,1
G27013700158002,271370158002,G2701370015800,27137015800,1,1,1,1,1
G27013700158003,271370158003,G2701370015800,27137015800,1,1,1,1,1
G27013700158004,271370158004,G2701370015800,27137015800,1,1,1,1,1
G27013700158005,271370158005,G2701370015800,27137015800,1,1,1,1,1
G27013709901000,271379901000,G2701370990100,27137990100,1,1,1,1,1
G27013900801001,271390801001,G2701390080100,27139080100,1,1,1,1,1
G27013900801002,271390801002,G2701390080100,27139080100,1,1,1,1,1
G27013900802011,271390802011,G2701390080201,27139080201,1,1,1,1,0.999600833217
G27013900802011,271390802011,G2701390080301,27139080301,0,0,0,0,3.99166783e-4
G27013900802012,271390802012,G2701390080201,27139080201,1,1,1,1,0.997117691646
G27013900802012,271390802012,G2701390080100,27139080100,0,0,0,0,0.002882308354
G27013900802021,271390802021,G2701390080202,27139080202,1,1,1,1,1
G27013900802022,271390802022,G2701390080202,27139080202,1,1,1,1,0.999221801857
G27013900802022,271390802022,G2701390080905,27139080905,0,0,0,0,7.78198143e-4
G27013900802023,271390802023,G2701390080202,27139080202,1,1,1,1,1
G27013900802041,271390802041,G2701390080204,27139080204,1,1,1,1,1
G27013900802042,271390802042,G2701390080204,27139080204,0.996225935689,0.996297920567,0.996299181064,0.996306504584,0.980556692935
G27013900802042,271390802042,G2701390080205,27139080205,0,0,0,0,0.017079762643
G27013900802042,271390802042,G2701390080906,27139080906,0.003774064311,0.003702079433,0.003700818936,0.003693495416,0.002363544422
G27013900802061,271390802061,G2701390080205,27139080205,1,1,1,1,1
G27013900802062,271390802062,G2701390080205,27139080205,1,1,1,1,1
G27013900802063,271390802063,G2701390080205,27139080205,1,1,1,1,1
G27013900802071,271390802071,G2701390080205,27139080205,1,1,1,1,1
G27013900802072,271390802072,G2701390080205,27139080205,1,1,1,1,1
G27013900802081,271390802081,G2701390080203,27139080203,1,1,1,1,1
G27013900802082,271390802082,G2701390080203,27139080203,1,1,1,1,1
G27013900802091,271390802091,G2701390080203,27139080203,1,1,1,1,1
G27013900802092,271390802092,G2701390080203,27139080203,1,1,1,1,1
G27013900802093,271390802093,G2701390080203,27139080203,1,1,1,1,1
G27013900802094,271390802094,G2701390080203,27139080203,1,1,1,1,1
G27013900803031,271390803031,G2701390080301,27139080301,1,1,1,1,0.998009138463
G27013900803031,271390803031,G2701390080201,27139080201,0,0,0,0,0.001990861537
G27013900803032,271390803032,G2701390080301,27139080301,1,1,1,1,1
G27013900803033,271390803033,G2701390080301,27139080301,1,1,1,1,1
G27013900803041,271390803041,G2701390080301,27139080301,1,1,1,1,1
G27013900803042,271390803042,G2701390080201,27139080201,0.00726390784,0.0081682954,0.007419838261,0.007338966858,0.00518963535
G27013900803042,271390803042,G2701390080301,27139080301,0.99273609216,0.9918317046,0.992580161739,0.992661033142,0.99481036465
G27013900803043,271390803043,G2701390080301,27139080301,1,1,1,1,0.925598586753
G27013900803043,271390803043,G2701390080302,27139080302,0,0,0,0,0.074401413247
G27013900803044,271390803044,G2701390080301,27139080301,1,1,1,1,1
G27013900803045,271390803045,G2701390080301,27139080301,1,1,1,1,1
G27013900803046,271390803046,G2701390080301,27139080301,1,1,1,1,1
G27013900803051,271390803051,G2701390080302,27139080302,0.967543273465,0.968367066507,0.959375897275,0.957100742067,0.966754735371
G27013900803051,271390803051,G2701390080903,27139080903,0.032456726535,0.031632933493,0.040624102725,0.042899257933,0.033245264629
G27013900803052,271390803052,G2701390080302,27139080302,1,1,1,1,1
G27013900803053,271390803053,G2701390080302,27139080302,1,1,1,1,1
G27013900803054,271390803054,G2701390080302,27139080302,1,1,1,1,1
G27013900803055,271390803055,G2701390080302,27139080302,1,1,1,1,1
G27013900803061,271390803061,G2701390080302,27139080302,1,1,1,1,1
G27013900803062,271390803062,G2701390080302,27139080302,1,1,1,1,1
G27013900803071,271390803071,G2701390080302,27139080302,1,1,1,1,1
G27013900803072,271390803072,G2701390080302,27139080302,1,1,1,1,1
G27013900803073,271390803073,G2701390080302,27139080302,1,1,1,1,1
G27013900803074,271390803074,G2701390080302,27139080302,1,1,1,1,1
G27013900804001,271390804001,G2701390080400,27139080400,0.99997697567,0.999983301463,0.999974167914,0.999970985151,0.999102852521
G27013900804001,271390804001,G2701390080301,27139080301,2.302433e-5,1.6698537e-5,2.5832086e-5,2.9014849e-5,8.97147479e-4
G27013900804002,271390804002,G2701390080400,27139080400,1,1,1,1,1
G27013900804003,271390804003,G2700190090702,27019090702,0,0,0,0,0.043865571097
G27013900804003,271390804003,G2701390080400,27139080400,1,1,1,1,0.956134428903
G27013900805001,271390805001,G2700190090702,27019090702,0,0,0,0,0.011722695187
G27013900805001,271390805001,G2701390080500,27139080500,0.997329570866,0.996917395935,0.993794320043,0.992139352991,0.926176743916
G27013900805001,271390805001,G2701390080400,27139080400,0.002670429134,0.003082604065,0.006205679957,0.005811466681,0.005993653832
G27013900805001,271390805001,G2701390080600,27139080600,0,0,0,0,0.001051653352
G27013900805001,271390805001,G2701390080700,27139080700,0,0,0,0.002049180328,0.055055253713
G27013900805002,271390805002,G2701390080500,27139080500,1,1,1,1,1
G27013900806001,271390806001,G2701390080600,27139080600,1,1,1,1,1
G27013900806002,271390806002,G2701390080600,27139080600,1,1,1,1,1
G27013900806003,271390806003,G2701390080600,27139080600,1,1,1,1,1
G27013900806004,271390806004,G2701390080600,27139080600,1,1,1,1,0.998803180376
G27013900806004,271390806004,G2701390080500,27139080500,0,0,0,0,0.001196819624
G27013900807001,271390807001,G2701390080500,27139080500,0.001553238749,0.001566390358,0,6.34267604e-4,0.001818338921
G27013900807001,271390807001,G2701390080700,27139080700,0.998446761251,0.998433609642,1,0.999365732396,0.957201029648
G27013900807001,271390807001,G2700190091100,27019091100,0,0,0,0,0
G27013900807001,271390807001,G2701390080800,27139080800,0,0,0,0,0.040980631431
G27013900807002,271390807002,G2701390080700,27139080700,1,1,1,1,1
G27013900807003,271390807003,G2701390080700,27139080700,0.999904632987,0.999899264233,0.999880585009,0.999885306524,0.999554619181
G27013900807003,271390807003,G2701390080800,27139080800,9.5367013e-5,1.00735767e-4,1.19414991e-4,1.14693476e-4,2.92522654e-4
G27013900807003,271390807003,G2701390080302,27139080302,0,0,0,0,1.52858165e-4
G27013900808011,271390808011,G2701390080800,27139080800,1,1,1,1,1
G27013900808012,271390808012,G2701390080800,27139080800,1,1,1,1,1
G27013900808013,271390808013,G2701390080800,27139080800,1,1,1,1,1
G27013900808014,271390808014,G2701390080800,27139080800,1,1,1,1,1
G27013900808021,271390808021,G2701390080302,27139080302,0,0,0,0,5.048723e-6
G27013900808021,271390808021,G2701390080800,27139080800,1,1,1,1,0.999994951277
G27013900808022,271390808022,G2701390080800,27139080800,1,1,1,1,1
G27013900809031,271390809031,G2701390080903,27139080903,1,1,1,1,1
G27013900809032,271390809032,G2701390080903,27139080903,1,1,1,1,1
G27013900809033,271390809033,G2701390080903,27139080903,1,1,1,1,1
G27013900809034,271390809034,G2701390080302,27139080302,2.9684721e-4,1.27996396e-4,4.13579753e-4,4.07734103e-4,0.003780661778
G27013900809034,271390809034,G2701390080903,27139080903,0.99970315279,0.999872003604,0.999586420247,0.999592265897,0.996219338222
G27013900809035,271390809035,G2701390080903,27139080903,1,1,1,1,1
G27013900809051,271390809051,G2701390080905,27139080905,1,1,1,1,1
G27013900809052,271390809052,G2701390080905,27139080905,0.999752459881,0.999732043728,0.999699436357,0.999656397927,0.998357517626
G27013900809052,271390809052,G2701390080302,27139080302,2.47540119e-4,2.67956272e-4,3.00563643e-4,3.43602073e-4,0.001642482374
G27013900809053,271390809053,G2701390080905,27139080905,1,1,1,1,1
G27013900809054,271390809054,G2701390080905,27139080905,1,1,1,1,1
G27013900809061,271390809061,G2701390080906,27139080906,1,1,1,1,1
G27013900809062,271390809062,G2701390080906,27139080906,1,1,1,1,1
G27013900809063,271390809063,G2701390080906,27139080906,1,1,1,1,1
G27013900809064,271390809064,G2701390080906,27139080906,1,1,1,1,1
G27013900809071,271390809071,G2701390080904,27139080904,1,1,1,1,1
G27013900809072,271390809072,G2701390080904,27139080904,1,1,1,1,1
G27013900809081,271390809081,G2701390080904,27139080904,1,1,1,1,1
G27013900809082,271390809082,G2701390080904,27139080904,1,1,1,1,1
G27013900809083,271390809083,G2701390080904,27139080904,1,1,1,1,0.997203906762
G27013900809083,271390809083,G2701390081000,27139081000,0,0,0,0,0.002796093238
G27013900810011,271390810011,G2701390081000,27139081000,1,1,1,1,1
G27013900810012,271390810012,G2701390081000,27139081000,1,1,1,1,1
G27013900810013,271390810013,G2701390081000,27139081000,1,1,1,1,1
G27013900810014,271390810014,G2701390081000,27139081000,0.999999807677,0.999999828706,0.999999833155,0.999999836112,0.999615907127
G27013900810014,271390810014,G2701390080904,27139080904,0,0,0,0,3.81395591e-4
G27013900810014,271390810014,G2701390081100,27139081100,1.92323e-7,1.71294e-7,1.66845e-7,1.63888e-7,2.697281e-6
G27013900810015,271390810015,G2701390080904,27139080904,0,0,0,0,4.34843592e-4
G27013900810015,271390810015,G2701390081000,27139081000,1,1,1,1,0.999146982503
G27013900810015,271390810015,G2701390081100,27139081100,0,0,0,0,4.18173905e-4
G27013900810021,271390810021,G2701390081000,27139081000,0.997298192108,0.997122631331,0.996470165231,0.996554208916,0.997862184678
G27013900810021,271390810021,G2701390080205,27139080205,0.001412738819,0.001513295098,0.001559473272,0.001522342956,0.001961878085
